AL-X,AL-Y,AL-Z,AG-X,AG-Y,AG-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,User
-0.27753568,-1.477232,3.2333522,1.400608,-10.333375,-0.62967503,1.6781436,-8.856143,-3.863027,1.2034045,-0.16432275,-0.8857546,-0.71600294,-0.42930102,0.19023094,8
-0.27753568,-1.477232,3.2333522,3.7253778,-11.9853735,-2.4875755,1.6781436,-8.856143,-3.863027,1.2034045,-0.16432275,-0.8857546,-0.71600294,-0.42930102,0.19023094,8
-0.27753568,-1.477232,3.2333522,3.7253778,-11.9853735,-2.4875755,1.6781436,-8.856143,-3.863027,1.2034045,-0.16432275,-0.8857546,-0.25155362,0.59942734,-0.71063036,8
-0.27753568,-1.477232,3.2333522,3.7253778,-11.9853735,-2.4875755,1.6781436,-8.856143,-3.863027,-0.95905846,-0.35796702,-0.006108652,-0.24493627,0.6853795,-0.63943684,8
-0.27753568,-1.477232,3.2333522,3.7253778,-11.9853735,-2.4875755,0.34242082,-9.6823635,1.5182196,-2.7672195,0.9773844,0.83260936,-0.25216284,0.7593823,-0.5349602,8
-4.158778,-4.9438143,-1.5541326,3.7253778,-11.9853735,-2.4875755,-0.25857642,-9.785873,-0.58327687,-2.2058344,-0.74097955,1.1044444,-0.21794868,0.8249093,-0.44207957,8
3.6535544,-1.1532345,1.9647312,-3.8163576,-14.626178,-0.035913024,-1.3940394,-9.309168,-2.7507179,-1.5008959,1.4410311,1.0824533,-0.18712169,0.8553024,-0.42143068,8
0.7428165,-2.0776558,0.7898667,3.394978,-10.939108,1.3814543,-2.5877829,-8.335498,-4.471382,0.66767573,0.408058,-0.13622294,-0.18509632,0.8524915,-0.4293545,8
5.5039206,2.4816747,3.7052376,-0.6512229,-11.386824,-1.9608512,-2.4173899,-7.93688,-5.2280564,1.0519099,0.3585779,-0.30543262,-0.18509632,0.8524915,-0.4293545,8
3.7198358,2.3440251,2.6734433,2.9161377,-5.853823,-0.7661445,-2.3501148,-8.027579,-5.119118,1.0519099,0.3585779,-0.30543262,-0.18509632,0.8524915,-0.4293545,8
3.456236,1.6805506,1.175868,1.3024458,-5.592855,-2.554613,-2.3501148,-8.027579,-5.119118,1.0519099,0.3585779,-0.30543262,-0.18509632,0.8524915,-0.4293545,8
3.456236,1.6805506,1.175868,1.1372458,-6.5385647,-3.7325604,-2.3501148,-8.027579,-5.119118,1.0519099,0.3585779,-0.30543262,-0.18509632,0.8524915,-0.4293545,8
-0.68490124,-0.9286003,0.3438704,4.96318,-9.059659,-2.1260512,4.5706906,-8.506948,-1.7061712,0.124005646,-0.9016371,0.915687,-0.66358125,-0.42194617,0.22973008,9
-0.68490124,-0.9286003,0.3438704,5.6982,-9.150639,-1.6639702,4.5706906,-8.506948,-1.7061712,-0.30909783,-0.08246681,-0.5540548,-0.6667054,-0.4226891,0.23349081,9
-0.68490124,-0.9286003,0.3438704,3.8857894,-9.435549,-1.3623008,1.755796,-9.364659,-2.3217957,0.0720821,-0.11056661,-0.21197024,-0.66918063,-0.43318418,0.22182223,9
4.2321024,-0.719718,1.0193499,3.8857894,-9.435549,-1.3623008,1.6534911,-9.359547,-2.4156175,-1.1374311,0.31764993,-0.64568454,-0.68044096,-0.43274516,0.20885879,9
2.5914288,0.40044403,0.3901229,3.8857894,-9.435549,-1.3623008,1.8596848,-9.254957,-2.6566463,0.42638394,-0.23457226,0.548557,-0.6903137,-0.3910004,0.25935155,9
1.6813394,2.733152,0.51383567,6.447585,-9.880871,-1.4915876,1.9085636,-9.156499,-2.947257,0.22357668,-0.23335053,0.6963864,-0.70235443,-0.3698166,0.24841496,9
0.32762074,-0.044418335,1.1468173,4.0892963,-8.803479,-2.0207062,0.7121292,-9.445667,-2.5382416,-0.16554448,0.015271631,-0.3652974,-0.7217891,-0.33826625,0.21003987,9
3.5926456,-0.47590446,0.30923986,3.5362358,-6.8881183,-2.3942018,0.60485685,-9.449698,-2.551025,-0.051923547,-0.23579398,-0.035430185,-0.73003244,-0.34052837,0.20388599,9
2.9792633,0.13385963,0.20710135,2.2361844,-9.200917,-1.8004397,0.78239775,-9.407734,-2.655711,-0.32986724,0.069027774,0.35063666,-0.7221361,-0.37288654,0.23119222,9
1.506459,1.5308104,0.2040484,4.3047748,-9.921572,-2.2290018,0.79647774,-9.327721,-2.9205563,-0.08979719,-0.001832596,-0.11728613,-0.7123611,-0.40906557,0.25519097,9
1.6288486,-2.5786448,0.2127142,3.58412,-9.315839,-2.3439236,0.63689154,-9.265645,-3.1484225,-0.26939157,-0.26816985,0.16371189,-0.70149773,-0.4308783,0.26058546,9
1.4795828,0.46455956,0.10060382,2.2888567,-7.8769236,-2.4516625,0.5262091,-9.172814,-3.428267,-0.14294247,0.1881465,-0.25900686,-0.67256397,-0.46839756,0.25536075,9
3.1584673,-2.726368,3.320528,2.4253263,-11.906365,-2.707842,0.6766791,-9.140993,-3.486366,0.13805555,-0.45204028,0.88270026,-0.65988594,-0.48316553,0.29312673,9
2.1987572,1.4867301,0.34756756,2.1164744,-8.801085,-3.0478187,1.3432804,-9.111539,-3.3683603,0.25045475,-0.028710667,0.3866777,-0.5976928,-0.5473292,0.3080499,9
1.2759763,-3.244936,-1.5349648,3.6846764,-11.899182,-0.107739076,0.89851624,-9.18637,-3.3126547,0.30909783,-0.059864793,0.10567969,-0.58881724,-0.5502383,0.31832412,9
1.5315986,-0.6945009,-0.21639848,2.8754363,-7.654263,-3.1387985,1.7379941,-9.148289,-3.0754812,0.97494096,1.0097603,-0.13133603,-0.5812856,-0.5459186,0.33188376,9
0.06483984,-0.15797329,0.2862363,2.6192567,-12.356475,-4.903325,1.711161,-9.200451,-2.9315598,0.2125811,-0.09468412,0,-0.5690251,-0.536021,0.37556374,9
-1.177254,0.04502392,-1.0643628,2.4301147,-9.880871,-3.5290532,1.611798,-9.298698,-2.6658406,0.092240654,0.06963864,0.03848451,-0.5714859,-0.5243452,0.3856187,9
-0.24748778,-0.3442049,0.56219196,1.9177556,-9.368511,-2.822764,1.0423893,-9.504469,-2.179196,0.19486602,0.23701571,0.11178834,-0.57056963,-0.5176181,0.38712898,9
-0.7223984,-0.14104366,0.31367612,0.62249243,-9.821015,-2.4420857,0.8173516,-9.567475,-1.991417,-0.014049901,0.029321533,-0.019547688,-0.5654401,-0.5361346,0.37450463,9
0.094839275,-0.119464874,-0.000559,1.2593501,-9.744401,-2.195483,0.8109338,-9.59955,-1.8334167,0.19058995,-0.18325958,0.092240654,-0.5472903,-0.5476543,0.385024,9
0.8554306,-0.46088505,-0.9558282,0.40940848,-9.720459,-1.9393034,1.1314692,-9.511705,-2.101817,0.2761111,-0.2919936,0.012217305,-0.5472903,-0.5476543,0.385024,9
0.2380141,-0.07946682,0.002101898,0.8643068,-9.720459,-2.0374656,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.5472903,-0.5476543,0.385024,9
0.15253341,-0.30316353,-0.15871179,1.6065093,-10.022128,-2.789245,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.5472903,-0.5476543,0.385024,9
0.15253341,-0.30316353,-0.15871179,1.4077905,-9.598354,-2.0853498,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.5472903,-0.5476543,0.385024,9
0.15253341,-0.30316353,-0.15871179,1.4149733,-9.830592,-2.1092918,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.5472903,-0.5476543,0.385024,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.5472903,-0.5476543,0.385024,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.32253295,-0.7019686,0.53770554,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,-0.32253295,0.63122594,0.43818557,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,0.1243244,0.63122594,0.43818557,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,1.2624398,-9.527429,-1.95058,0.2761111,-0.2919936,0.012217305,0.19933255,0.6236651,0.3747869,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,1.2624398,-9.527429,-1.95058,-1.8460348,-0.35185838,-0.5290093,0.29274708,0.57453686,0.26212376,9
0.15253341,-0.30316353,-0.15871179,-0.1412579,-8.343793,-9.3421755,-6.563749,7.1506305,1.3985926,2.888171,0.7275405,0.4868596,0.40300593,0.5485,0.11343352,9
13.892401,-24.206924,-12.77584,-0.1412579,-8.343793,-9.3421755,-6.585578,7.0762205,1.6515678,3.1239648,2.6890287,2.2192733,0.5678283,0.5269471,0.017680477,9
6.6406446,-50.624355,-3.6267843,-0.1412579,-8.343793,-9.3421755,-6.889809,6.9413137,0.72047466,1.8277088,0.9810496,-0.4343252,0.6546255,0.4955359,-0.03823981,9
0.231534,-18.5915,3.229958,7.3286514,-17.056293,-11.377247,-6.3362403,7.2227283,-1.9633342,1.3481796,1.4110987,0.7110472,0.7349778,0.44687092,-0.05846439,9
4.6195974,-18.18099,0.26105678,0.055066638,-43.548134,-1.9752164,-6.027,6.9416842,-3.4144862,0.82833326,0.75319684,0.8032878,0.7780644,0.41048282,-0.047112823,9
7.346205,-15.848114,3.3737848,-6.658275,-11.650186,3.9504328,-5.2833924,6.7911425,-4.704956,-0.052534413,0.6017023,0.2724459,0.7209654,0.4148657,-0.051937252,9
4.302754,-15.8874855,2.400252,-1.7166426,-10.9582615,-1.7022774,-4.528502,6.8416295,-5.371698,-4.134947,-0.4269948,-1.3310753,0.62811315,0.4423209,-0.016331818,9
6.01297,-17.865711,3.1178315,1.3239936,-9.155427,-0.088585466,-5.107152,7.3158345,-4.0701323,-3.5210273,0.27305678,-1.2534955,0.53916526,0.37439725,-0.049704146,9
-2.1520677,-18.62365,3.3949673,-0.23223756,-9.579201,-1.9369092,-5.658977,7.7529683,-2.0094395,-2.1429152,-1.255328,-0.18875736,0.546096,0.3288213,-0.10843297,9
5.206473,-20.801367,-2.4078627,0.557849,-11.224017,-2.4995465,-6.0548053,7.6339526,1.1101701,2.4324653,0.05375614,-0.46609017,0.62069005,0.3207283,-0.15070009,9
4.508151,-12.894014,-1.8906798,-8.449138,-11.693281,-0.8762778,-6.0810466,7.471082,1.8368969,-0.50701815,-0.089186326,0.27977628,0.62069005,0.3207283,-0.15070009,9
5.9014816,-9.69769,-1.3245378,-0.34715924,-11.827356,-3.3806129,-6.234222,7.5664115,0.23295142,-0.50701815,-0.089186326,0.27977628,0.62069005,0.3207283,-0.15070009,9
8.075363,-37.81715,-20.353823,-1.5562311,-5.140351,-0.63206923,-6.234222,7.5664115,0.23295142,-0.50701815,-0.089186326,0.27977628,0.62069005,0.3207283,-0.15070009,9
8.075363,-37.81715,-20.353823,-0.45010993,-2.2768857,-0.04309563,-6.234222,7.5664115,0.23295142,-0.50701815,-0.089186326,0.27977628,0.62069005,0.3207283,-0.15070009,9
8.075363,-37.81715,-20.353823,1.8171991,-24.71295,-18.35395,-6.234222,7.5664115,0.23295142,-0.50701815,-0.089186326,0.27977628,0.62069005,0.3207283,-0.15070009,9
-3.7626605,-0.98666096,8.198321,5.815516,-5.3079453,9.600749,8.6717005,-4.572028,0.26188275,-0.9272934,0.5290093,-0.9944886,-0.2182891,-0.69354445,0.026368564,10
0.62737846,0.5593462,4.897622,5.0302176,-4.987122,9.952697,8.516387,-4.851206,-0.32768297,-2.357329,0.77579886,-1.5296066,-0.18265249,-0.7110076,0.018036084,10
-0.670588,1.065973,2.4082441,9.028535,-4.0318356,5.580884,8.574939,-4.7353625,-0.4660317,2.947425,-1.2137892,-0.7031059,-0.120265126,-0.74651146,0.06870141,10
-0.3628273,2.2573638,2.2880192,8.152257,-3.6990416,2.2936451,9.2191,-3.2958746,-0.5620003,0.5723807,0.52412236,-0.8240572,-0.09801566,-0.67466277,0.058418863,10
-4.0308647,-1.0017176,5.290549,8.001422,-2.480393,2.1906946,9.401512,-2.683293,-0.76283437,0.75686204,1.2913691,-0.4147775,-0.09412851,-0.6710626,0.076073125,10
3.350006,-1.6717598,4.684537,4.7405195,-4.1946416,5.106832,9.36663,-2.5409932,-1.4071178,-0.12156218,1.3524556,0.4025602,-0.12814938,-0.5878212,0.08045404,10
5.951473,2.6439438,4.102989,11.9614315,-4.721366,2.1691468,9.537439,-2.1749437,0.6908406,0.5204572,-0.729984,-0.31215215,-0.12814938,-0.5878212,0.08045404,10
-2.0795012,1.1717732,-1.7275299,12.469003,0.18195933,-0.06943185,9.486798,-2.3516483,0.80051327,0.5204572,-0.729984,-0.31215215,-0.12814938,-0.5878212,0.08045404,10
-3.0870972,-0.83024573,4.320684,7.457938,-1.0031705,-1.0366893,8.960138,-2.9250247,2.7074978,0.5204572,-0.729984,-0.31215215,-0.12814938,-0.5878212,0.08045404,10
-0.80309296,-1.5257962,-2.697921,6.399701,-3.181894,5.121197,8.960138,-2.9250247,2.7074978,0.5204572,-0.729984,-0.31215215,-0.12814938,-0.5878212,0.08045404,10
-0.80309296,-1.5257962,-2.697921,8.647857,-3.4524388,-0.29209262,8.960138,-2.9250247,2.7074978,0.5204572,-0.729984,-0.31215215,0.02274046,-0.7069943,0.13279259,10
-0.80309296,-1.5257962,-2.697921,8.647857,-3.4524388,-0.29209262,8.960138,-2.9250247,2.7074978,0.35308012,-0.68600166,-0.5186246,0.008886914,-0.6822416,0.13309142,10
-0.80309296,-1.5257962,-2.697921,8.647857,-3.4524388,-0.29209262,8.960138,-2.9250247,2.7074978,0.17654006,1.6756034,1.0140363,-0.034157045,-0.6302485,0.20105025,10
-0.80309296,-1.5257962,-2.697921,8.647857,-3.4524388,-0.29209262,9.686289,-1.531713,-0.00702303,-0.1142318,0.93584555,1.6701056,-0.087811306,-0.63277584,0.2636565,10
-1.5100899,-3.809751,-3.7303257,8.647857,-3.4524388,-0.29209262,9.642219,-1.6555998,0.67601943,0.267559,-0.21197024,0.8912524,-0.12493682,-0.64217603,0.2948061,10
-1.1547737,-5.242095,0.50192785,8.176199,-5.341464,-3.7373488,9.125523,-2.987101,1.9931062,-0.9089675,0.70554936,1.6658295,-0.18453126,-0.6124838,0.2997364,10
-1.0570631,-3.5538578,-1.1934428,8.487445,-6.897695,1.1779473,8.515848,-4.516966,1.802147,-0.5235115,1.432479,0.8539896,-0.23313533,-0.63712084,0.31553733,10
0.6611271,-1.7199297,-1.9170687,8.499416,-6.38773,0.7158663,8.0499525,-5.4198203,1.4121722,-1.1117748,-0.9272934,1.5754215,-0.2580984,-0.6274046,0.35907927,10
-1.693347,-0.026988506,-2.8630586,8.513782,-5.9998693,1.1109096,7.509013,-6.07531,1.6957985,0.13805555,0.118507855,-0.08674286,-0.23689695,-0.6443228,0.33144647,10
1.4551497,-1.2141643,4.9825006,2.0326772,-8.4587145,-1.5969325,6.9482965,-6.8578343,0.9282769,-0.047036625,-0.4111123,-1.0506883,-0.23832989,-0.64555323,0.33327803,10
-0.9867344,-3.154717,-1.7087867,9.67018,-5.9759274,10.460267,6.0694194,-7.6632094,0.7796037,0.048258353,0.07819075,-0.04337143,-0.3309132,-0.6325733,0.39427665,10
-1.865201,-2.4139857,-1.6894004,5.5976434,-10.520123,-0.62728083,6.6388826,-7.1957054,0.56344986,0.09101892,0.10262536,0.12461651,-0.36680284,-0.6229685,0.41524163,10
-2.714786,-0.69079494,-1.3056524,3.8738184,-10.014946,-0.8619126,6.6024575,-7.2324696,0.5189654,-0.06291912,-0.02321288,0.005497787,-0.36744127,-0.6242499,0.4133307,10
-3.8850386,-2.3371544,-0.9475275,3.9743748,-7.630321,-0.5386954,4.6208673,-8.647666,-0.18931788,0.5534439,-0.172264,0.052534413,-0.36744127,-0.6242499,0.4133307,10
-1.1229386,-0.88125706,-0.30149347,3.2441432,-9.545682,-0.62249243,3.7598734,-9.046363,-0.4439286,0.5534439,-0.172264,0.052534413,-0.36744127,-0.6242499,0.4133307,10
-0.48699975,-0.22398567,-0.22644788,3.6272156,-9.586384,-0.6967127,3.7769597,-9.03716,-0.4844681,0.5534439,-0.172264,0.052534413,-0.3087652,-0.59879607,0.47231174,10
0.13756013,6.7650623,0.7047347,3.5697548,-9.220071,-1.3311762,3.7769597,-9.03716,-0.4844681,0.83016586,-0.02565634,-0.4251622,-0.3304893,-0.5707715,0.5111075,10
0.13756013,6.7650623,0.7047347,3.9145198,-2.2720973,0.22026655,3.7769597,-9.03716,-0.4844681,0.007330383,-0.15882497,2.1068742,-0.36712563,-0.55103964,0.5556865,10
0.13756013,6.7650623,0.7047347,3.9145198,-2.2720973,0.22026655,3.772755,-9.013978,0.8275971,0.36774087,0.062308256,-0.12767084,-0.35531437,-0.55234873,0.55509794,10
-0.75366664,-4.1661024,-1.2561592,3.9145198,-2.2720973,0.22026655,2.8569694,-9.294246,1.2747996,-0.062308256,-0.014049901,-0.09712757,-0.38066232,-0.58479786,0.5291226,10
0.22197413,-2.8347797,-3.2931116,2.8299465,-13.948619,-0.7565677,1.4326413,-9.625978,1.2076708,0.17715092,0.007330383,-0.021991149,-0.39060307,-0.5915089,0.5255314,10
0.7915721,-1.650711,-1.5141287,2.4851813,-13.048399,-1.6256629,1.6611645,-9.570651,1.3466998,0.069027774,0.1301143,-0.084910266,-0.39060307,-0.5915089,0.5255314,10
-0.35632455,-0.50414944,-1.6770997,1.3694834,-10.469844,-0.21068975,1.5876632,-9.673863,0.25708443,0.069027774,0.1301143,-0.084910266,-0.3925046,-0.5847371,0.51801264,10
0.11461425,0.19282436,-0.29539165,1.5275006,-10.0987425,-0.7254431,1.4322876,-9.701372,-0.048122518,0.043982297,0.108123146,-0.09590584,-0.39745054,-0.58430797,0.51265824,10
-0.03646803,0.112594604,0.009815291,1.6998832,-9.696517,-0.1604115,1.4322876,-9.701372,-0.048122518,0.008552114,0.15271631,-0.037873644,-0.401408,-0.58151114,0.50923616,10
-0.03646803,0.112594604,0.009815291,1.4030021,-9.588778,-0.08619126,1.5799036,-9.678226,0.078897014,-0.031154128,0.09285152,0.022602014,-0.399682,-0.58320737,0.5043941,10
0.036182523,0.17324543,-0.19621289,1.4030021,-9.588778,-0.08619126,1.5921941,-9.676527,0.012107202,-0.002443461,-0.013439035,-0.014660766,-0.39398834,-0.58732575,0.503761,10
-0.11976004,-0.37672615,-0.12463468,1.6160861,-9.504981,-0.11731588,1.5944912,-9.6761465,0.014051322,0.03970624,-0.19364429,0.01038471,-0.38916695,-0.5908232,0.5089778,10
0.33762956,-0.13529205,-0.09066577,1.472434,-10.053253,-0.11252748,1.7160411,-9.655341,0.002421674,0.032986723,-0.06291912,-0.029932396,-0.39712307,-0.58593214,0.50959665,10
0.4531057,-0.2518654,-0.10058395,1.9321208,-9.811439,-0.076614454,1.8212072,-9.636057,-0.003498364,-0.03726278,0.10934488,0.021991149,-0.39415756,-0.58353454,0.5085672,10
0.06542373,-0.19692993,0.060959205,2.1691468,-9.907207,-0.09816227,1.7969342,-9.640608,-0.010256606,0.021380283,0.030543262,0.010995574,-0.39409316,-0.58335584,0.50696886,10
-0.8847434,-0.35997295,0.06771745,1.8866309,-9.832987,0.05746084,1.6523885,-9.666417,-0.02006839,0.028710667,0.062308256,-0.07819075,-0.3973165,-0.58047813,0.50589865,10
0.38028872,-0.08756065,0.067952424,0.91219085,-10.000581,0.05746084,1.7390333,-9.650887,0.08094985,0.004886922,0.13072516,0,-0.40151206,-0.57543135,0.505134,10
0.17632806,-0.21561909,-0.23417875,2.0326772,-9.753978,0.047884032,1.7719886,-9.644848,0.08603461,0.04642576,0.14172074,0.023823744,-0.4044146,-0.5738603,0.50117785,10
-0.091259,-0.36530972,-0.018996961,1.9153614,-9.866506,-0.15322891,1.7417058,-9.650208,0.10168986,0.032986723,0.1142318,-0.006108652,-0.40422797,-0.5731717,0.49817142,10
-0.20702243,-0.17559528,-0.06817104,1.6807296,-10.010158,0.06703765,1.6933558,-9.658175,0.15037176,0.036651913,0.032375857,-0.007330383,-0.40422797,-0.5731717,0.49817142,10
0.17439294,-0.20383358,-0.14733575,1.5346833,-9.825804,0.033518825,1.7189722,-9.653806,0.1399059,-0.040927973,0.1826487,-0.058643065,-0.40422797,-0.5731717,0.49817142,10
0.23867524,-0.25266743,-0.05665361,1.8818425,-9.868899,-0.033518825,1.7722987,-9.643953,0.15345103,-0.040927973,0.1826487,-0.058643065,-0.41675475,-0.5633842,0.48370212,10
0.1909467,-0.2656479,-0.14626843,1.9536686,-9.871294,0.08140286,1.7814754,-9.642183,0.1583575,-0.020158553,0.118507855,0.05009095,-0.4072796,-0.5582638,0.48731425,10
0.050088882,-0.2626295,0.011630818,1.9393034,-9.91439,0.059855044,1.7814754,-9.642183,0.1583575,0.16065755,0.02565634,0.15271631,-0.4101742,-0.5529151,0.489117,10
0.050088882,-0.2626295,0.011630818,1.8315643,-9.904813,0.16998832,1.8402565,-9.63085,0.17482758,0.015271631,0.13072516,0.1423316,-0.41214725,-0.5517761,0.4881447,10
0.003278852,-0.09679127,0.28964755,1.8315643,-9.904813,0.16998832,1.9525586,-9.600197,0.44061026,0.089186326,-0.054367006,0.20891592,-0.40914807,-0.55033416,0.49428642,10
0.30277932,-0.13223267,0.028653264,1.8435353,-9.727641,0.46447513,1.8728131,-9.612601,0.51076984,0.14172074,-0.036651913,0.24984388,-0.413279,-0.5480026,0.49901906,10
0.38970745,-0.41431522,-0.08939034,2.255338,-9.7324295,0.46926352,1.8556969,-9.616296,0.5036252,0.03848451,0.17837265,0.31642818,-0.4022492,-0.55798256,0.4919336,10
0.27274847,0.008364677,0.08056003,2.2625206,-10.0269165,0.4213795,1.7999835,-9.622394,0.58310676,-0.25473082,-0.059253927,-0.2950479,-0.4113553,-0.57584023,0.4714851,10
0.49126744,-0.53859806,-0.2024287,2.1284454,-9.607931,0.58418524,1.6411668,-9.651726,0.56669927,-0.9950995,0.31337386,-0.48380527,-0.43157095,-0.5572521,0.48129874,10
-0.11939561,-0.021966934,-0.20645428,2.315193,-10.086772,0.36870706,1.9598415,-9.594377,0.52663785,0.83260936,0.59131753,1.4856243,-0.43157095,-0.5572521,0.48129874,10
-0.54726243,-1.7996292,-0.16750759,1.6208745,-9.588778,0.49559975,2.139122,-9.570492,-0.015791444,0.83260936,0.59131753,1.4856243,-0.43157095,-0.5572521,0.48129874,10
-1.1096153,0.43182373,-0.63543147,1.6256629,-11.389217,0.49081135,1.6216625,-9.671433,0.06308803,0.83260936,0.59131753,1.4856243,-0.43157095,-0.5572521,0.48129874,10
-0.14683425,0.8799248,-0.005627189,0.9672575,-9.131485,-0.6967127,1.6216625,-9.671433,0.06308803,0.83260936,0.59131753,1.4856243,-0.43157095,-0.5572521,0.48129874,10
-0.14683425,0.8799248,-0.005627189,1.4748282,-8.791509,0.05746084,1.6216625,-9.671433,0.06308803,0.83260936,0.59131753,1.4856243,-0.43157095,-0.5572521,0.48129874,10
-0.14683425,0.8799248,-0.005627189,1.4748282,-8.791509,0.05746084,1.6216625,-9.671433,0.06308803,0.83260936,0.59131753,1.4856243,0.37107924,-0.7511287,-0.54562724,10
-0.14683425,0.8799248,-0.005627189,1.4748282,-8.791509,0.05746084,1.6216625,-9.671433,0.06308803,0.21013765,-0.23396139,0.47891834,-0.37558666,0.7149592,0.589657,10
-0.14683425,0.8799248,-0.005627189,1.4748282,-8.791509,0.05746084,1.6216625,-9.671433,0.06308803,-2.5619688,-1.078788,-2.4092526,-0.45443162,0.6134462,0.6456788,10
-0.14683425,0.8799248,-0.005627189,1.4748282,-8.791509,0.05746084,-3.7184603,8.170108,-3.9487762,-1.649947,0.8038987,-2.2437081,-0.50157166,0.50175375,0.69930786,10
13.7358,-17.94324,4.8178716,1.4748282,-8.791509,0.05746084,-4.4631753,8.205829,-2.9857728,-0.08735373,-2.3328943,-1.4630222,-0.48440477,0.48079735,0.7187828,10
5.7392845,-21.426609,1.7599416,9.229648,-10.323798,0.45250413,-5.954316,7.6208725,-1.6244583,0.75625116,0.6914995,0.5002986,-0.4603053,0.5313767,0.6981486,10
13.330852,-21.617374,-0.37470007,0.06703765,-15.088259,-1.2042835,-7.739473,6.022185,-0.06533084,-0.5900958,-0.12339478,-0.82772243,-0.46316236,0.52221227,0.704826,10
6.717149,-9.52969,0.8290812,7.943961,-13.790602,-2.882619,-8.095627,5.481748,0.7626786,-0.04337143,-0.26206118,-0.24617869,-0.4440944,0.5934293,0.66782737,10
7.7101603,-7.7658167,0.20457888,-1.7166426,-2.8395233,0.110133275,-7.714612,6.053296,0.11292963,1.5289958,0.009162978,0.9285152,-0.4318902,0.65910757,0.6137855,10
15.191704,-14.57426,-12.644181,-0.6799533,-2.5881321,0.5506664,-7.698108,6.0701513,0.2505594,1.7629571,0.8081747,0.64751714,-0.3923218,0.7199047,0.57201934,10
7.0468855,-6.790806,-2.9871318,7.477092,-8.520964,-12.531252,-6.608722,7.180338,-0.9684698,0.8185594,0.5858198,1.5039502,0.36022422,-0.7501613,-0.5545093,10
9.535204,-18.848156,0.022137582,-0.023942016,-1.3742718,-2.4947581,-5.8872633,7.5301094,-2.1927047,-0.34208453,-0.36896262,-0.22479841,-0.38107696,0.68139607,0.6242244,10
8.516097,-14.557091,3.289249,1.5897499,-10.323798,-2.2026656,-4.7516294,7.885956,-3.3770022,-2.1948388,0.46181414,-1.8106046,-0.46377188,0.5826558,0.6668394,10
6.9973907,-16.533813,2.352284,2.492364,-7.3789296,0.5770026,-3.8590422,8.186744,-3.7756274,-1.9040669,-0.50885075,-3.1166344,-0.47409943,0.49755344,0.71604776,10
7.713707,-19.458645,2.2960107,2.0829554,-8.3390045,-0.6560113,-5.0491247,8.127891,-2.1480536,0.007330383,-0.79779,-1.0903945,-0.4732032,0.50022936,0.7114809,10
0.72998476,-30.23595,2.5526738,2.1284454,-11.149797,-2.1284454,-6.379241,7.370892,-1.0703397,1.6646078,0.5766568,1.346347,-0.45580655,0.5258865,0.70307404,10
11.701551,-19.040232,-1.1826041,-4.3119574,-21.478384,1.0127473,-7.851311,5.850878,0.5427064,-0.27916542,0.37323865,0.12583824,-0.45496514,0.5266188,0.7042187,10
5.4834456,-8.33127,-3.3678646,3.9624038,-11.293449,-1.1971009,-7.978417,5.6796308,0.5069897,0.9071349,1.5858061,2.252871,-0.43027553,0.6117517,0.6598408,10
10.978352,-11.191083,0.78109086,-2.135628,-2.4396915,-2.9400797,-7.793215,5.944875,0.30761108,0.30543262,1.1746938,1.5302174,-0.42673475,0.6756408,0.5993524,10
9.177063,-16.536823,2.0794082,3.6152446,-6.215348,0.7254431,-7.7357435,6.019475,0.30752456,1.2431108,0.054367006,1.3616186,-0.37683073,0.7352256,0.5631709,10
1.5132132,-9.656267,5.1105537,1.1444284,-14.499286,5.9424086,-6.4364386,7.3066,-1.1645815,0.61758476,0.25534168,1.3359623,-0.35610005,0.7388687,0.571901,10
10.918385,-12.76538,-0.19293082,-6.2225304,-3.6367924,5.4180784,-5.635629,7.551232,-2.7182677,-1.359786,-0.883922,-0.83199847,-0.40914264,0.6412103,0.64782625,10
4.8359656,-15.73222,1.3056886,4.4819455,-5.45878,-1.3575124,-4.4038835,7.997236,-3.5805671,-1.7256943,0.8894198,-1.318858,-0.49003345,0.5348574,0.6849139,10
